OrderID,CustomerAge,Gender,ProductCategory,Quantity,Price,Discount,PaymentMethod,TotalAmount
3748,43,Female,Sports,4,182,0,Credit Card,728.0
3749,30,Male,Books,1,105,5,Credit Card,99.75
3750,64,Male,Electronics,5,132,5,Cash,627.0
3751,48,Male,Clothing,5,21,20,UPI,84.0
3752,51,Female,Clothing,2,13,0,Credit Card,26.0
3753,56,Female,Clothing,4,371,10,Debit Card,1335.6000000000001
3754,20,Female,Clothing,2,355,5,Credit Card,674.5
3755,25,Female,Electronics,3,76,15,UPI,193.79999999999998
3756,40,Male,Electronics,5,154,5,Credit Card,731.5
3757,31,Female,Sports,1,466,10,UPI,419.40000000000003
3758,44,Male,Books,1,486,5,Credit Card,461.7
3759,46,Male,Electronics,1,74,20,Cash,59.2
3760,56,Male,Sports,5,91,20,Cash,364.0
3761,56,Female,Home,4,114,5,Debit Card,433.2
3762,18,Male,Books,5,190,20,Debit Card,760.0
3763,34,Male,Electronics,5,349,15,UPI,1483.25
3764,58,Female,Home,1,450,0,UPI,450.0
3765,47,Male,Sports,5,114,5,UPI,541.5
3766,30,Female,Electronics,1,235,15,Credit Card,199.75
3767,38,Female,Electronics,4,380,15,Credit Card,1292.0
3768,36,Female,Home,3,37,15,Credit Card,94.35
3769,36,Male,Electronics,1,492,10,Debit Card,442.8
3770,42,Female,Clothing,2,25,5,UPI,47.5
3771,39,Female,Electronics,3,286,5,Credit Card,815.0999999999999
3772,48,Female,Books,4,342,5,Debit Card,1299.6
3773,34,Female,Home,3,492,0,Cash,1476.0
3774,40,Male,Books,1,307,15,UPI,260.95
3775,49,Female,Sports,4,63,5,Cash,239.39999999999998
3776,27,Male,Books,2,297,20,Debit Card,475.20000000000005
3777,27,Female,Clothing,1,123,10,UPI,110.7
3778,53,Male,Clothing,1,47,0,Credit Card,47.0
3779,25,Female,Books,4,463,10,Debit Card,1666.8
3780,37,Male,Sports,4,379,15,Cash,1288.6
3781,49,Female,Electronics,3,239,20,Cash,573.6
3782,31,Male,Clothing,2,175,15,Cash,297.5
3783,45,Male,Books,3,191,5,Debit Card,544.35
3784,63,Male,Books,3,453,10,Debit Card,1223.1000000000001
3785,41,Female,Books,1,214,20,UPI,171.20000000000002
3786,32,Male,Electronics,4,375,10,UPI,1350.0
3787,39,Male,Home,1,254,0,Cash,254.0
3788,47,Male,Sports,2,368,20,Debit Card,588.8000000000001
3789,21,Male,Home,3,342,0,UPI,1026.0
3790,30,Female,Sports,2,440,20,Debit Card,704.0
3791,40,Male,Sports,4,405,5,Credit Card,1539.0
3792,25,Male,Books,4,318,10,Debit Card,1144.8
3793,35,Male,Clothing,5,426,10,Cash,1917.0
3794,29,Female,Books,2,421,15,Debit Card,715.6999999999999
3795,48,Male,Electronics,1,130,20,Cash,104.0
3796,31,Male,Sports,2,268,20,UPI,428.8
3797,51,Male,Clothing,3,219,0,UPI,657.0
3798,35,Male,Sports,4,419,20,UPI,1340.8000000000002
3799,51,Female,Sports,4,319,10,Credit Card,1148.4
3800,28,Male,Books,2,305,20,Cash,488.0
3801,58,Male,Clothing,2,203,15,Credit Card,345.09999999999997
3802,29,Female,Clothing,2,77,15,Credit Card,130.9
3803,32,Female,Sports,3,123,10,UPI,332.1
3804,48,Female,Clothing,3,229,10,Cash,618.3000000000001
3805,46,Male,Clothing,1,229,10,Debit Card,206.1
3806,43,Female,Books,2,482,20,Debit Card,771.2
3807,35,Male,Home,1,227,20,Cash,181.60000000000002
3808,49,Female,Electronics,5,246,5,Debit Card,1168.5
3809,39,Male,Home,3,440,0,UPI,1320.0
3810,55,Female,Clothing,4,395,20,UPI,1264.0
3811,34,Male,Sports,5,307,5,Credit Card,1458.25
3812,40,Female,Electronics,4,427,5,UPI,1622.6
3813,41,Male,Electronics,5,103,15,Debit Card,437.75
3814,25,Male,Sports,1,262,20,Credit Card,209.60000000000002
3815,58,Male,Electronics,1,414,5,Cash,393.29999999999995
3816,23,Male,Sports,3,366,15,Cash,933.3
3817,22,Male,Electronics,4,437,0,Credit Card,1748.0
3818,61,Male,Home,5,224,15,UPI,952.0
3819,46,Male,Electronics,2,490,0,Credit Card,980.0
3820,45,Male,Books,2,389,10,Credit Card,700.2
3821,28,Female,Sports,3,267,10,UPI,720.9
3822,18,Male,Electronics,4,356,15,Cash,1210.3999999999999
3823,60,Male,Sports,2,249,10,Credit Card,448.2
3824,36,Female,Books,3,324,20,Cash,777.6
3825,26,Male,Electronics,3,223,15,Debit Card,568.65
3826,44,Female,Electronics,4,107,5,UPI,406.59999999999997
3827,51,Male,Books,2,25,20,Debit Card,40.0
3828,61,Female,Books,2,413,15,Cash,702.1
3829,21,Female,Books,2,163,0,Debit Card,326.0
3830,53,Male,Sports,1,25,10,Debit Card,22.5
3831,35,Female,Books,2,207,10,Debit Card,372.6
3832,32,Male,Sports,5,117,10,Credit Card,526.5
3833,30,Male,Home,1,32,15,Credit Card,27.2
3834,36,Male,Electronics,1,51,20,UPI,40.800000000000004
3835,23,Male,Electronics,1,46,0,Cash,46.0
3836,29,Female,Clothing,1,337,10,Cash,303.3
3837,54,Male,Home,3,399,20,UPI,957.6
3838,34,Female,Books,5,174,5,Cash,826.5
3839,40,Female,Books,4,125,5,Cash,475.0
3840,43,Male,Home,2,159,0,Debit Card,318.0
3841,46,Male,Books,1,15,10,Debit Card,13.5
3842,50,Male,Clothing,4,41,5,Cash,155.79999999999998
3843,44,Male,Sports,3,154,20,UPI,369.6
3844,42,Female,Electronics,4,303,20,UPI,969.6
3845,27,Male,Home,1,410,5,Cash,389.5
3846,64,Female,Electronics,5,302,10,UPI,1359.0
3847,40,Male,Sports,4,416,0,UPI,1664.0
3848,38,Male,Home,1,186,10,Debit Card,167.4
3849,38,Male,Sports,1,454,15,UPI,385.9
3850,60,Male,Books,2,186,5,Credit Card,353.4
3851,30,Female,Books,2,70,15,Debit Card,119.0
3852,54,Female,Books,5,86,5,Credit Card,408.5
3853,50,Male,Sports,2,425,0,Cash,850.0
3854,41,Female,Sports,5,392,10,UPI,1764.0
3855,61,Female,Sports,3,95,10,Credit Card,256.5
3856,28,Male,Electronics,3,200,5,UPI,570.0
3857,34,Male,Sports,2,16,20,Credit Card,25.6
3858,21,Female,Books,3,415,15,Debit Card,1058.25
3859,64,Female,Clothing,4,94,10,Cash,338.40000000000003
3860,42,Female,Sports,4,271,10,Credit Card,975.6
3861,47,Female,Clothing,4,454,5,Debit Card,1725.1999999999998
3862,26,Male,Books,3,407,20,Cash,976.8000000000001
3863,38,Male,Sports,4,409,15,Credit Card,1390.6
3864,37,Female,Electronics,5,268,20,Credit Card,1072.0
3865,36,Male,Electronics,1,402,20,Debit Card,321.6
3866,36,Female,Clothing,2,56,5,Cash,106.39999999999999
3867,29,Female,Electronics,5,350,20,Cash,1400.0
3868,54,Male,Electronics,4,103,15,Debit Card,350.2
3869,59,Female,Electronics,1,487,0,UPI,487.0
3870,34,Female,Books,2,435,0,Debit Card,870.0
3871,54,Male,Electronics,5,435,15,Cash,1848.75
3872,56,Male,Home,2,233,5,Debit Card,442.7
3873,45,Female,Sports,3,288,10,UPI,777.6
3874,58,Female,Electronics,4,12,5,Debit Card,45.599999999999994
3875,52,Male,Electronics,5,138,15,Debit Card,586.5
3876,64,Female,Electronics,5,332,20,Credit Card,1328.0
3877,35,Female,Home,1,258,0,UPI,258.0
3878,31,Male,Electronics,1,238,20,Cash,190.4
3879,52,Male,Electronics,1,336,5,UPI,319.2
3880,61,Male,Sports,2,140,15,Cash,238.0
3881,58,Male,Home,4,237,0,Cash,948.0
3882,24,Male,Home,2,186,15,Credit Card,316.2
3883,58,Male,Electronics,4,332,0,UPI,1328.0
3884,30,Female,Home,5,320,0,Credit Card,1600.0
3885,35,Female,Clothing,2,397,0,Debit Card,794.0
3886,54,Male,Home,2,40,5,UPI,76.0
3887,30,Male,Home,2,75,15,Debit Card,127.5
3888,53,Female,Home,3,215,10,UPI,580.5
3889,48,Female,Books,4,110,10,Cash,396.0
3890,19,Female,Books,4,329,10,Debit Card,1184.4
3891,33,Male,Books,2,40,15,UPI,68.0
3892,26,Male,Home,3,382,20,UPI,916.8000000000001
3893,26,Female,Clothing,2,200,15,Debit Card,340.0
3894,55,Male,Home,4,75,0,Credit Card,300.0
3895,28,Male,Electronics,5,424,20,UPI,1696.0
3896,39,Male,Clothing,3,312,0,Credit Card,936.0
3897,50,Female,Books,3,244,0,Credit Card,732.0
3898,53,Female,Sports,2,287,15,Credit Card,487.9
3899,62,Male,Clothing,5,211,10,Credit Card,949.5
3900,40,Male,Books,4,359,20,Credit Card,1148.8
3901,62,Male,Clothing,1,234,5,Cash,222.29999999999998
3902,62,Male,Clothing,4,92,10,Credit Card,331.2
3903,51,Male,Home,4,55,5,Cash,209.0
3904,26,Female,Electronics,5,98,15,UPI,416.5
3905,41,Male,Sports,3,195,20,Cash,468.0
3906,25,Male,Books,4,384,15,Cash,1305.6
3907,24,Male,Clothing,3,198,5,Credit Card,564.3
3908,53,Female,Sports,5,255,0,UPI,1275.0
3909,35,Female,Clothing,5,55,15,UPI,233.75
3910,20,Male,Electronics,2,266,20,UPI,425.6
3911,45,Female,Sports,1,361,15,Debit Card,306.84999999999997
3912,23,Female,Books,5,418,10,Cash,1881.0
3913,61,Female,Clothing,5,70,15,Credit Card,297.5
3914,61,Female,Electronics,3,114,5,Debit Card,324.9
3915,38,Female,Sports,5,346,15,Credit Card,1470.5
3916,45,Female,Clothing,4,23,20,Debit Card,73.60000000000001
3917,57,Male,Clothing,2,310,15,UPI,527.0
3918,18,Female,Books,2,86,15,Debit Card,146.2
3919,53,Female,Electronics,4,239,20,UPI,764.8000000000001
3920,38,Male,Home,5,176,15,Debit Card,748.0
3921,60,Male,Clothing,1,75,20,Credit Card,60.0
3922,52,Male,Sports,5,41,5,Credit Card,194.75
3923,30,Male,Books,2,105,20,Debit Card,168.0
3924,27,Female,Books,1,67,5,Cash,63.65
3925,61,Female,Clothing,3,113,5,Cash,322.05
3926,64,Female,Clothing,3,321,20,Debit Card,770.4000000000001
3927,27,Female,Clothing,5,143,15,Cash,607.75
3928,63,Male,Home,5,226,10,Credit Card,1017.0
3929,30,Female,Clothing,1,76,20,Cash,60.800000000000004
3930,54,Female,Electronics,1,475,15,Debit Card,403.75
3931,55,Male,Sports,5,187,5,Cash,888.25
3932,41,Female,Clothing,2,383,0,Debit Card,766.0
3933,19,Female,Home,3,256,10,Credit Card,691.2
3934,39,Female,Sports,1,303,15,UPI,257.55
3935,34,Female,Books,2,244,10,Credit Card,439.2
3936,53,Male,Clothing,5,140,0,Credit Card,700.0
3937,31,Male,Sports,4,121,0,Debit Card,484.0
3938,27,Male,Books,1,398,0,Credit Card,398.0
3939,52,Male,Home,4,417,20,Credit Card,1334.4
3940,42,Male,Electronics,2,63,10,Cash,113.4
3941,20,Female,Clothing,3,299,20,Debit Card,717.6
3942,64,Female,Electronics,2,248,0,Cash,496.0
3943,55,Male,Home,3,249,15,Debit Card,634.9499999999999
3944,34,Male,Sports,2,304,0,Cash,608.0
3945,29,Male,Sports,1,121,20,Cash,96.80000000000001
3946,41,Female,Home,1,97,0,UPI,97.0
3947,46,Male,Home,4,237,0,Credit Card,948.0
3948,60,Female,Clothing,2,485,20,Cash,776.0
3949,42,Female,Books,2,313,20,UPI,500.8
3950,53,Female,Electronics,4,314,15,Cash,1067.6
3951,43,Female,Electronics,5,299,20,Cash,1196.0
3952,55,Male,Sports,2,217,15,UPI,368.9
3953,18,Female,Sports,2,365,5,UPI,693.5
3954,37,Female,Clothing,2,400,5,UPI,760.0
3955,45,Male,Home,5,283,20,Credit Card,1132.0
3956,33,Female,Electronics,1,79,0,Credit Card,79.0
3957,64,Female,Clothing,4,379,10,Cash,1364.4
3958,34,Female,Sports,5,229,0,Credit Card,1145.0
3959,57,Male,Sports,3,240,20,UPI,576.0
3960,45,Female,Electronics,3,299,15,Debit Card,762.4499999999999
3961,29,Female,Sports,5,316,0,Credit Card,1580.0
3962,44,Male,Sports,5,370,5,UPI,1757.5
3963,59,Male,Books,1,358,20,UPI,286.40000000000003
3964,64,Female,Home,3,264,0,UPI,792.0
3965,47,Female,Sports,4,461,0,UPI,1844.0
3966,58,Male,Books,2,151,15,Cash,256.7
3967,51,Female,Clothing,2,78,15,UPI,132.6
3968,54,Male,Sports,1,98,15,UPI,83.3
3969,23,Female,Clothing,1,368,10,Cash,331.2
3970,24,Male,Sports,3,145,20,Credit Card,348.0
3971,49,Female,Electronics,4,152,20,Debit Card,486.40000000000003
3972,49,Male,Books,4,348,5,Cash,1322.3999999999999
3973,42,Male,Books,5,196,5,Cash,931.0
3974,50,Male,Electronics,1,20,20,Credit Card,16.0
3975,24,Male,Home,2,157,0,Credit Card,314.0
3976,29,Male,Books,2,448,20,UPI,716.8000000000001
3977,33,Female,Clothing,3,301,10,Credit Card,812.7
3978,33,Female,Books,2,347,5,Debit Card,659.3
3979,60,Male,Home,4,407,5,Cash,1546.6
3980,53,Female,Clothing,4,451,5,Debit Card,1713.8
3981,30,Female,Clothing,1,47,20,UPI,37.6
3982,24,Female,Electronics,3,354,5,Debit Card,1008.9
3983,53,Female,Sports,2,217,5,UPI,412.29999999999995
3984,64,Female,Electronics,1,219,20,Debit Card,175.20000000000002
3985,26,Female,Sports,5,10,0,Cash,50.0
3986,49,Male,Electronics,5,369,5,Debit Card,1752.75
3987,28,Female,Sports,2,74,5,Credit Card,140.6
3988,25,Female,Books,2,10,5,Debit Card,19.0
3989,50,Female,Clothing,2,252,10,Cash,453.6
3990,40,Male,Sports,4,478,20,UPI,1529.6000000000001
3991,42,Female,Books,2,390,5,Debit Card,741.0
3992,25,Female,Home,5,325,10,Debit Card,1462.5
3993,62,Female,Electronics,2,34,0,Credit Card,68.0
3994,39,Male,Home,3,356,0,UPI,1068.0
3995,21,Female,Books,5,403,10,UPI,1813.5
3996,57,Male,Home,3,59,0,UPI,177.0
3997,20,Female,Home,5,405,15,Cash,1721.25
3998,46,Male,Books,1,357,0,Cash,357.0
3999,58,Male,Clothing,5,250,15,Credit Card,1062.5
4000,46,Male,Sports,5,41,10,Debit Card,184.5
4001,51,Female,Electronics,3,42,15,Cash,107.1
4002,51,Male,Sports,3,209,0,UPI,627.0
4003,45,Male,Electronics,5,243,5,Debit Card,1154.25
4004,30,Male,Sports,5,35,15,Debit Card,148.75
4005,32,Male,Home,4,51,0,Debit Card,204.0
4006,40,Female,Clothing,1,443,5,Credit Card,420.84999999999997
4007,61,Female,Home,1,70,10,Cash,63.0
4008,43,Female,Clothing,2,50,10,Cash,90.0
4009,21,Female,Books,5,450,20,Debit Card,1800.0
4010,43,Male,Electronics,5,139,10,Credit Card,625.5
4011,57,Female,Electronics,5,364,20,Credit Card,1456.0
4012,26,Male,Books,5,363,10,Cash,1633.5
4013,22,Female,Sports,1,207,10,Cash,186.3
4014,49,Female,Books,3,296,10,Credit Card,799.2
4015,37,Female,Books,4,160,20,UPI,512.0
4016,28,Male,Clothing,3,213,20,Credit Card,511.20000000000005
4017,32,Female,Books,3,191,15,UPI,487.05
4018,49,Female,Electronics,1,380,0,Cash,380.0
4019,45,Female,Home,4,421,0,Credit Card,1684.0
4020,39,Male,Clothing,5,216,0,Credit Card,1080.0
4021,58,Female,Clothing,1,156,10,Credit Card,140.4
4022,34,Female,Sports,1,213,0,Credit Card,213.0
4023,43,Male,Home,4,57,20,Debit Card,182.4
4024,61,Male,Clothing,2,267,15,Debit Card,453.9
4025,24,Female,Books,1,148,5,Cash,140.6
4026,59,Female,Clothing,3,181,15,Cash,461.55
4027,43,Female,Clothing,3,110,0,Credit Card,330.0
4028,42,Male,Clothing,5,196,0,Debit Card,980.0
4029,27,Male,Sports,1,393,20,Cash,314.40000000000003
4030,62,Male,Clothing,5,324,15,UPI,1377.0
4031,36,Female,Clothing,1,385,20,Debit Card,308.0
4032,28,Male,Sports,4,303,20,Debit Card,969.6
4033,30,Female,Home,1,418,5,Debit Card,397.09999999999997
4034,25,Male,Electronics,2,372,20,Credit Card,595.2
4035,57,Male,Sports,3,30,20,UPI,72.0
4036,21,Male,Sports,4,307,5,Credit Card,1166.6
4037,64,Female,Clothing,3,429,10,Cash,1158.3
4038,48,Female,Clothing,5,402,10,UPI,1809.0
4039,45,Female,Electronics,4,405,5,Credit Card,1539.0
4040,28,Female,Clothing,2,19,20,Debit Card,30.400000000000002
4041,60,Male,Books,3,196,0,UPI,588.0
4042,18,Female,Clothing,1,142,15,Debit Card,120.7
4043,64,Male,Clothing,1,42,0,Cash,42.0
4044,55,Female,Books,1,78,0,UPI,78.0
4045,41,Female,Electronics,4,89,20,Cash,284.8
4046,64,Male,Books,2,200,15,Cash,340.0
4047,48,Male,Sports,2,110,15,Cash,187.0
4048,58,Female,Books,2,494,10,UPI,889.2
4049,63,Female,Home,3,294,5,Cash,837.9
4050,43,Male,Sports,4,411,20,Credit Card,1315.2
4051,22,Male,Clothing,1,230,15,Credit Card,195.5
4052,37,Male,Sports,3,399,20,Cash,957.6
4053,58,Male,Electronics,2,62,10,Debit Card,111.60000000000001
4054,28,Male,Electronics,1,475,0,Cash,475.0
4055,50,Female,Books,4,169,15,Cash,574.6
4056,55,Female,Sports,5,389,10,Debit Card,1750.5
4057,44,Female,Clothing,2,51,20,UPI,81.60000000000001
4058,51,Female,Electronics,2,56,10,UPI,100.8
4059,32,Male,Clothing,2,168,10,Cash,302.40000000000003
4060,49,Male,Home,2,455,10,Credit Card,819.0
4061,38,Male,Electronics,1,193,10,Credit Card,173.70000000000002
4062,63,Female,Books,4,255,10,Credit Card,918.0
4063,22,Male,Home,3,20,10,Cash,54.0
4064,23,Male,Sports,1,163,5,Credit Card,154.85
4065,55,Female,Clothing,4,229,20,Credit Card,732.8000000000001
4066,39,Female,Electronics,3,164,0,UPI,492.0
4067,35,Female,Home,2,348,20,Cash,556.8000000000001
4068,31,Male,Home,4,450,15,UPI,1530.0
4069,27,Male,Electronics,2,374,15,Debit Card,635.8
4070,63,Female,Sports,4,292,20,UPI,934.4000000000001
4071,30,Female,Sports,5,196,10,Cash,882.0
4072,48,Male,Books,2,71,5,Credit Card,134.9
4073,47,Female,Sports,2,157,0,Cash,314.0
4074,20,Male,Books,2,396,10,UPI,712.8000000000001
4075,47,Female,Home,1,153,20,Cash,122.4
4076,23,Female,Electronics,3,112,20,Cash,268.8
4077,46,Female,Sports,2,309,5,UPI,587.1
4078,25,Male,Books,2,102,5,UPI,193.79999999999998
4079,61,Male,Home,1,472,20,Debit Card,377.6
4080,62,Female,Sports,1,295,10,Debit Card,265.5
4081,60,Male,Clothing,5,433,10,UPI,1948.5
4082,61,Female,Home,4,128,10,Cash,460.8
4083,50,Female,Sports,2,458,0,UPI,916.0
4084,34,Male,Home,4,38,0,Credit Card,152.0
4085,28,Male,Electronics,1,39,10,Debit Card,35.1
4086,30,Male,Electronics,1,369,20,Credit Card,295.2
4087,28,Male,Electronics,5,375,5,Cash,1781.25
4088,48,Female,Clothing,3,297,15,Credit Card,757.35
4089,45,Male,Electronics,1,147,5,UPI,139.65
4090,61,Male,Clothing,2,484,5,UPI,919.5999999999999
4091,23,Female,Electronics,5,60,15,UPI,255.0
4092,58,Female,Home,3,401,10,Credit Card,1082.7
4093,33,Female,Sports,5,444,5,Credit Card,2109.0
4094,21,Female,Sports,1,301,15,Credit Card,255.85
4095,52,Male,Electronics,3,243,20,UPI,583.2
4096,43,Male,Sports,4,64,20,UPI,204.8
4097,29,Female,Electronics,3,428,20,UPI,1027.2
4098,28,Female,Electronics,2,301,10,Credit Card,541.8000000000001
4099,54,Male,Books,4,249,5,Credit Card,946.1999999999999
4100,42,Male,Books,4,321,5,Cash,1219.8
4101,35,Male,Books,2,45,0,Debit Card,90.0
4102,36,Male,Clothing,4,98,20,UPI,313.6
4103,40,Male,Books,1,221,10,Credit Card,198.9
4104,55,Female,Electronics,3,454,15,Debit Card,1157.7
4105,35,Female,Home,3,327,10,Credit Card,882.9
4106,43,Female,Books,2,374,5,Credit Card,710.6
4107,23,Female,Books,1,254,20,UPI,203.20000000000002
4108,21,Male,Home,4,474,0,Debit Card,1896.0
4109,61,Female,Electronics,3,96,10,Credit Card,259.2
4110,46,Male,Clothing,3,418,0,Debit Card,1254.0
4111,51,Male,Books,3,249,5,Debit Card,709.65
4112,34,Male,Home,3,329,15,UPI,838.9499999999999
4113,60,Male,Electronics,5,197,10,Debit Card,886.5
4114,60,Male,Sports,2,66,5,Cash,125.39999999999999
4115,33,Male,Clothing,4,122,20,Cash,390.40000000000003
4116,19,Male,Home,4,232,10,UPI,835.2
4117,51,Female,Home,2,79,0,UPI,158.0
4118,25,Male,Home,1,236,10,Cash,212.4
4119,30,Female,Books,2,265,5,UPI,503.5
4120,59,Female,Sports,3,189,5,Debit Card,538.65
4121,25,Male,Clothing,3,193,0,Credit Card,579.0
4122,47,Male,Electronics,2,200,5,UPI,380.0
4123,49,Female,Electronics,2,461,10,Cash,829.8000000000001
4124,53,Female,Sports,4,241,0,Credit Card,964.0
4125,64,Female,Home,4,285,5,Debit Card,1083.0
4126,47,Female,Home,5,242,5,Credit Card,1149.5
4127,18,Male,Home,5,63,10,Cash,283.5
4128,60,Male,Home,3,266,5,Credit Card,758.0999999999999
4129,56,Male,Home,5,99,10,Cash,445.5
4130,34,Female,Sports,5,235,20,UPI,940.0
4131,37,Male,Books,1,256,10,UPI,230.4
4132,41,Female,Clothing,2,403,15,Cash,685.1
4133,39,Male,Home,4,160,5,UPI,608.0
4134,46,Female,Books,5,444,20,Debit Card,1776.0
4135,39,Male,Electronics,4,122,0,Credit Card,488.0
4136,61,Male,Sports,5,417,15,Cash,1772.25
4137,26,Female,Books,5,278,0,Cash,1390.0
4138,54,Female,Home,3,166,15,Cash,423.3
4139,27,Female,Home,1,451,20,Debit Card,360.8
4140,53,Female,Home,2,375,20,Debit Card,600.0
4141,54,Female,Books,2,356,20,Debit Card,569.6
4142,45,Male,Home,3,360,15,Cash,918.0
4143,45,Female,Books,3,308,10,Debit Card,831.6
4144,59,Male,Home,2,403,0,UPI,806.0
4145,60,Male,Electronics,2,168,10,Credit Card,302.40000000000003
4146,38,Male,Electronics,1,496,10,UPI,446.40000000000003
4147,41,Male,Clothing,5,339,5,UPI,1610.25
4148,59,Male,Home,1,481,0,Debit Card,481.0
4149,57,Female,Home,2,234,15,Cash,397.8
4150,19,Female,Books,5,23,5,UPI,109.25
4151,25,Male,Books,2,364,5,Credit Card,691.6
4152,44,Male,Home,1,118,20,Debit Card,94.4
4153,39,Female,Clothing,1,427,15,UPI,362.95
4154,54,Female,Home,1,410,10,Debit Card,369.0
4155,44,Male,Books,5,414,10,Credit Card,1863.0
4156,46,Female,Home,4,105,10,Debit Card,378.0
4157,20,Female,Books,4,204,20,Cash,652.8000000000001
4158,61,Female,Home,2,67,10,UPI,120.60000000000001
4159,30,Male,Sports,5,472,0,UPI,2360.0
4160,62,Female,Books,3,401,10,Cash,1082.7
4161,27,Male,Clothing,4,361,10,Credit Card,1299.6000000000001
4162,53,Male,Sports,5,303,0,Credit Card,1515.0
4163,26,Male,Home,5,163,20,Debit Card,652.0
4164,44,Male,Books,4,73,5,UPI,277.4
4165,51,Male,Sports,5,167,15,Credit Card,709.75
4166,18,Female,Clothing,5,274,20,Cash,1096.0
4167,49,Male,Books,4,130,10,Cash,468.0
4168,42,Male,Sports,1,297,5,Cash,282.15
4169,46,Male,Sports,2,20,15,Credit Card,34.0
4170,24,Female,Sports,3,223,15,Cash,568.65
4171,20,Female,Electronics,2,171,15,UPI,290.7
4172,37,Female,Home,1,114,0,Credit Card,114.0
4173,37,Female,Books,1,411,0,Credit Card,411.0
4174,47,Female,Books,5,156,5,UPI,741.0
4175,52,Female,Books,2,191,10,Cash,343.8
4176,52,Female,Sports,1,347,5,Credit Card,329.65
4177,56,Male,Home,2,46,10,UPI,82.8
4178,44,Male,Clothing,1,91,20,UPI,72.8
4179,43,Female,Books,3,21,15,Debit Card,53.55
4180,31,Male,Home,1,13,15,Cash,11.049999999999999
4181,34,Male,Home,2,52,0,Cash,104.0
4182,35,Female,Electronics,5,420,20,UPI,1680.0
4183,62,Male,Books,2,60,20,Credit Card,96.0
4184,46,Male,Sports,4,270,10,Debit Card,972.0
4185,37,Female,Home,2,143,20,Debit Card,228.8
4186,44,Male,Home,3,470,0,Credit Card,1410.0
4187,35,Female,Clothing,3,96,10,Debit Card,259.2
4188,21,Female,Electronics,3,371,5,Credit Card,1057.35
4189,18,Male,Home,1,65,10,Debit Card,58.5
4190,18,Male,Home,3,226,5,Credit Card,644.1
4191,43,Male,Sports,2,375,10,UPI,675.0
4192,62,Female,Sports,5,77,15,UPI,327.25
4193,37,Female,Clothing,3,361,5,Debit Card,1028.85
4194,40,Female,Clothing,2,53,0,Debit Card,106.0
4195,27,Male,Clothing,1,152,5,UPI,144.4
4196,28,Male,Sports,1,355,5,Cash,337.25
4197,58,Female,Sports,5,51,10,Credit Card,229.5
4198,58,Male,Electronics,5,148,15,Cash,629.0
4199,22,Male,Books,2,82,10,Debit Card,147.6
4200,18,Female,Books,5,276,10,UPI,1242.0
4201,34,Female,Electronics,5,203,15,Debit Card,862.75
4202,39,Male,Books,1,164,10,Cash,147.6
4203,51,Female,Sports,2,255,15,UPI,433.5
4204,62,Male,Books,5,323,0,UPI,1615.0
4205,58,Female,Sports,2,227,15,UPI,385.9
4206,46,Female,Electronics,3,465,20,Credit Card,1116.0
4207,21,Female,Clothing,1,393,15,Debit Card,334.05
4208,22,Male,Electronics,1,262,15,Cash,222.7
4209,28,Male,Books,1,286,20,Credit Card,228.8
4210,38,Female,Sports,4,286,15,Cash,972.4
4211,52,Female,Books,2,81,5,Credit Card,153.9
4212,29,Female,Books,3,138,10,UPI,372.6
4213,43,Male,Clothing,5,367,10,Credit Card,1651.5
4214,36,Female,Books,3,195,0,Debit Card,585.0
4215,62,Female,Clothing,2,22,0,Debit Card,44.0
4216,24,Female,Sports,1,338,20,Cash,270.40000000000003
4217,64,Female,Sports,4,229,5,UPI,870.1999999999999
4218,24,Male,Clothing,2,15,0,UPI,30.0
4219,43,Male,Electronics,2,248,10,Cash,446.40000000000003
4220,57,Female,Sports,5,480,0,Debit Card,2400.0
4221,22,Male,Electronics,3,121,0,Debit Card,363.0
4222,38,Male,Sports,3,237,15,Cash,604.35
4223,31,Male,Sports,5,451,0,UPI,2255.0
4224,21,Female,Home,4,26,20,Cash,83.2
4225,40,Male,Books,1,82,10,Cash,73.8
4226,59,Male,Books,1,21,20,Credit Card,16.8
4227,37,Male,Electronics,4,95,20,Cash,304.0
4228,32,Female,Books,5,189,5,Debit Card,897.75
4229,62,Female,Electronics,2,131,15,Cash,222.7
4230,46,Male,Sports,3,213,20,UPI,511.20000000000005
4231,25,Male,Home,2,79,5,UPI,150.1
4232,58,Female,Home,3,117,10,Debit Card,315.90000000000003
4233,36,Female,Sports,2,210,10,UPI,378.0
4234,56,Male,Clothing,5,61,5,Cash,289.75
4235,63,Male,Clothing,5,46,20,Debit Card,184.0
4236,45,Female,Books,4,126,20,UPI,403.20000000000005
4237,63,Female,Electronics,2,268,15,Cash,455.59999999999997
4238,44,Male,Home,2,491,15,UPI,834.6999999999999
4239,21,Female,Books,4,273,10,Credit Card,982.8000000000001
4240,32,Male,Sports,4,403,15,UPI,1370.2
4241,52,Male,Home,5,312,5,Debit Card,1482.0
4242,54,Male,Electronics,5,434,10,Cash,1953.0
4243,18,Female,Electronics,2,73,20,Cash,116.80000000000001
4244,20,Male,Clothing,5,51,10,Debit Card,229.5
4245,64,Male,Books,5,52,0,Credit Card,260.0
4246,41,Female,Sports,2,134,10,Cash,241.20000000000002
4247,44,Female,Home,4,402,15,Debit Card,1366.8
4248,57,Male,Electronics,2,279,5,UPI,530.1
